loan_id,loan_status,default_flag
1813568,Fully Paid,0
929239,Current,0
2097578,Fully Paid,0
1810860,Fully Paid,0
978135,Current,0
861123,Current,0
370978,Charged Off,1
1791110,Charged Off,1
1963683,Current,0
330717,Charged Off,1
20616,Fully Paid,0
2215269,Fully Paid,0
1459681,Current,0
1456308,Current,0
24759,Fully Paid,0
2085701,Current,0
379838,Charged Off,1
2204677,Charged Off,1
1084983,Current,0
1313851,Fully Paid,0
1728952,Current,0
1131847,Fully Paid,0
2052409,Fully Paid,0
1415257,Current,0
644455,Current,0
654496,Fully Paid,0
480511,Current,0
1332049,Fully Paid,0
1557001,Current,0
2242598,Current,0
96408,Fully Paid,0
2092895,Current,0
1786670,Fully Paid,0
907161,Current,0
1811694,Fully Paid,0
889916,Current,0
30395,Current,0
2258911,Fully Paid,0
1054690,Fully Paid,0
75202,Fully Paid,0
1074032,Fully Paid,0
1976561,Charged Off,1
2028825,Fully Paid,0
1080751,Fully Paid,0
1306646,Fully Paid,0
442347,Current,0
1009686,Fully Paid,0
2141531,Fully Paid,0
1487179,Current,0
1699661,Fully Paid,0
463063,Current,0
926955,Current,0
741981,Fully Paid,0
470901,Current,0
1119140,Fully Paid,0
298270,Fully Paid,0
1217153,Fully Paid,0
875818,Current,0
916467,Late (31-120 days),1
828708,Current,0
1726903,Current,0
269494,Fully Paid,0
1689065,Fully Paid,0
211609,Current,0
1657545,Fully Paid,0
750770,Current,0
1551681,Fully Paid,0
1593630,Fully Paid,0
737913,Fully Paid,0
1497166,Current,0
280407,Fully Paid,0
1707506,Charged Off,1
114883,Fully Paid,0
1215282,Fully Paid,0
910601,Fully Paid,0
2199643,Fully Paid,0
1791544,Fully Paid,0
1355143,Current,0
1745835,Charged Off,1
853925,Current,0
952289,Fully Paid,0
956695,Fully Paid,0
1636368,Charged Off,1
437874,In Grace Period,0
638710,Current,0
699357,Fully Paid,0
2078578,Current,0
222335,Charged Off,1
832130,Current,0
2036261,Fully Paid,0
1559584,Current,0
1641342,Fully Paid,0
2118447,Fully Paid,0
415271,Fully Paid,0
1243628,Fully Paid,0
617905,Current,0
877806,Current,0
1809499,Fully Paid,0
2035347,Charged Off,1
878895,Fully Paid,0
1097763,Fully Paid,0
2208939,Current,0
1017678,Charged Off,1
1151858,Charged Off,1
2129098,Current,0
838278,Fully Paid,0
1623329,Fully Paid,0
864081,Current,0
395894,Fully Paid,0
1564328,Current,0
1850011,Fully Paid,0
108896,Fully Paid,0
1867562,Fully Paid,0
1685119,Fully Paid,0
1142790,Current,0
1634986,Fully Paid,0
466262,Late (31-120 days),1
643223,Late (31-120 days),1
975564,Current,0
1497722,Current,0
1875548,Fully Paid,0
1043252,Fully Paid,0
933288,Fully Paid,0
931001,Charged Off,1
1238556,Charged Off,1
1221156,Fully Paid,0
772281,Current,0
626300,Fully Paid,0
482029,Current,0
1752489,Fully Paid,0
306558,Fully Paid,0
194111,Fully Paid,0
1730715,Charged Off,1
1469014,Current,0
178940,Fully Paid,0
2099012,Current,0
2066356,Fully Paid,0
2079717,Fully Paid,0
793036,Current,0
426221,Current,0
564522,Current,0
1261460,Fully Paid,0
1232879,Fully Paid,0
1051097,Fully Paid,0
1382907,Current,0
666209,Fully Paid,0
1140220,Fully Paid,0
1114220,Fully Paid,0
1381234,Current,0
1375705,Current,0
1504478,Fully Paid,0
758939,Current,0
691782,Charged Off,1
1861158,Fully Paid,0
1391985,Current,0
1041897,Fully Paid,0
1617979,Fully Paid,0
1047018,Fully Paid,0
1981564,Charged Off,1
748583,Current,0
1636370,Fully Paid,0
1964398,Current,0
191656,Current,0
435849,Current,0
1981585,Current,0
1887414,Fully Paid,0
872390,Current,0
930048,Current,0
635930,Fully Paid,0
1431073,Current,0
685519,Current,0
851022,Current,0
47136,Current,0
1676358,Current,0
221953,Fully Paid,0
724851,Fully Paid,0
253774,Fully Paid,0
1981703,Charged Off,1
616047,Current,0
1261847,Fully Paid,0
1921488,Charged Off,1
1551601,Current,0
251100,Charged Off,1
1828169,Fully Paid,0
262863,Fully Paid,0
59656,Fully Paid,0
2224035,Current,0
2083649,Current,0
1535735,Current,0
1930989,Charged Off,1
1820646,Fully Paid,0
1960396,Current,0
1212894,Fully Paid,0
973072,Current,0
1650266,Fully Paid,0
658207,Fully Paid,0
2259210,Current,0
951989,Fully Paid,0
351973,Fully Paid,0
1907851,Fully Paid,0
87724,Fully Paid,0
960089,Fully Paid,0
294250,Fully Paid,0
544809,Current,0
969278,Current,0
1547748,Current,0
1065762,Charged Off,1
238992,Fully Paid,0
152965,Fully Paid,0
278760,Fully Paid,0
1063279,Fully Paid,0
725850,Fully Paid,0
1168106,Current,0
1110840,Current,0
1254141,Fully Paid,0
608422,Current,0
453687,Current,0
671530,Fully Paid,0
5995,Charged Off,1
1411401,Current,0
747390,In Grace Period,0
207570,Fully Paid,0
382006,Fully Paid,0
1291149,Fully Paid,0
948508,Current,0
566669,Current,0
1056621,Fully Paid,0
892755,Charged Off,1
214058,Fully Paid,0
2176135,Fully Paid,0
402909,Fully Paid,0
619625,Fully Paid,0
891841,Current,0
1620331,Charged Off,1
1904547,Fully Paid,0
119449,Fully Paid,0
853875,Current,0
462244,Fully Paid,0
73082,Fully Paid,0
2128613,Charged Off,1
1532079,Charged Off,1
1657214,Fully Paid,0
1531029,Current,0
53562,Fully Paid,0
854237,Current,0
2118747,Current,0
305139,Current,0
1319047,Fully Paid,0
1491353,Current,0
1236011,Fully Paid,0
1559302,Current,0
45469,Current,0
1607299,Current,0
1352352,Fully Paid,0
1128790,Fully Paid,0
2210029,Current,0
467995,Fully Paid,0
1182350,Fully Paid,0
1536339,Current,0
1587278,Current,0
1196212,Fully Paid,0
413777,Charged Off,1
533067,Current,0
452460,Current,0
1143065,Fully Paid,0
1793084,Fully Paid,0
376455,Fully Paid,0
1969816,Fully Paid,0
1452306,Current,0
17318,Fully Paid,0
990364,Charged Off,1
2165143,Fully Paid,0
2059177,Current,0
1652042,Does not meet the credit policy. Status:Fully Paid,0
1610390,Current,0
451551,Current,0
499143,Current,0
1674393,Fully Paid,0
2180168,Fully Paid,0
13529,Fully Paid,0
1699785,Current,0
867040,Current,0
424941,Fully Paid,0
1793037,Fully Paid,0
1378591,Current,0
1494425,Current,0
1175308,Fully Paid,0
1539579,Current,0
259420,Charged Off,1
1905182,Fully Paid,0
1983261,Fully Paid,0
72964,Current,0
1486766,Current,0
1100240,Charged Off,1
396500,Fully Paid,0
1747143,Current,0
237368,Fully Paid,0
1839315,Fully Paid,0
1897340,Fully Paid,0
261510,Fully Paid,0
227578,Fully Paid,0
1345397,Fully Paid,0
880708,Current,0
1527809,Fully Paid,0
1704564,Fully Paid,0
1969232,Fully Paid,0
2182257,Fully Paid,0
1372348,Current,0
1508392,Current,0
844226,Current,0
548645,Current,0
1751754,Fully Paid,0
1736401,Charged Off,1
469626,Current,0
1826011,Fully Paid,0
1907083,Fully Paid,0
1922316,Fully Paid,0
1168977,Fully Paid,0
168752,Fully Paid,0
772236,Late (31-120 days),1
1578029,Current,0
351703,Charged Off,1
297231,Fully Paid,0
1045739,Fully Paid,0
1344205,Fully Paid,0
835406,Current,0
488659,Current,0
1530275,Current,0
153892,Fully Paid,0
1300144,Fully Paid,0
242269,Fully Paid,0
25618,Charged Off,1
46021,Fully Paid,0
2246250,Current,0
392452,Fully Paid,0
365908,Current,0
812013,Current,0
782215,Current,0
2219618,Current,0
735654,Fully Paid,0
1299794,Fully Paid,0
72564,Charged Off,1
724511,Current,0
883202,Current,0
737467,Fully Paid,0
1308108,Fully Paid,0
154,Fully Paid,0
1033030,Fully Paid,0
2049272,Current,0
631991,Fully Paid,0
246178,Charged Off,1
2020159,Fully Paid,0
1244557,Charged Off,1
1393825,Current,0
104289,Fully Paid,0
2009746,Fully Paid,0
1418965,Current,0
1399978,Current,0
1643988,Fully Paid,0
1122744,Fully Paid,0
266566,Current,0
2137328,Current,0
1006146,Charged Off,1
1346336,Fully Paid,0
340086,Fully Paid,0
1945956,Current,0
1894566,Fully Paid,0
571994,Current,0
219199,Current,0
1276758,Charged Off,1
1436396,Current,0
848703,Current,0
1366810,Current,0
333648,Fully Paid,0
2107793,Current,0
1979462,Fully Paid,0
804111,Fully Paid,0
1093307,Fully Paid,0
1165899,Charged Off,1
1268547,Fully Paid,0
16918,Fully Paid,0
1129051,Fully Paid,0
1973678,Current,0
1651914,Does not meet the credit policy. Status:Charged Off,1
2167138,Fully Paid,0
1894782,Fully Paid,0
1811055,Fully Paid,0
21881,Charged Off,1
589538,Current,0
314591,Current,0
2003225,Current,0
263235,Fully Paid,0
433574,Fully Paid,0
2164377,Current,0
864857,Current,0
260897,Charged Off,1
146261,Charged Off,1
990772,Fully Paid,0
203180,Fully Paid,0
2146370,Current,0
2222190,Fully Paid,0
656633,Current,0
1380849,Current,0
1945161,Fully Paid,0
1677078,Current,0
1460483,Current,0
2083014,Current,0
1546219,Current,0
1572694,Late (31-120 days),1
415733,Fully Paid,0
380318,Fully Paid,0
1924309,Fully Paid,0
474358,Current,0
1959531,Current,0
641971,Current,0
601289,Current,0
2237625,Fully Paid,0
946969,Fully Paid,0
1973120,Fully Paid,0
58377,Current,0
1236570,Charged Off,1
128174,Charged Off,1
1998883,Current,0
601384,Fully Paid,0
1827078,Fully Paid,0
1512195,Current,0
892793,Current,0
1893428,Fully Paid,0
1713148,Current,0
1572098,Fully Paid,0
512672,Current,0
1703475,Charged Off,1
2056772,Current,0
1081519,Current,0
1582364,Current,0
1554470,Fully Paid,0
623020,Current,0
1952595,Charged Off,1
1666835,Fully Paid,0
1114591,Fully Paid,0
1433493,Current,0
1059206,Fully Paid,0
1883157,Fully Paid,0
776801,Fully Paid,0
510462,Current,0
1031161,Fully Paid,0
1118285,Charged Off,1
296377,Charged Off,1
71911,Fully Paid,0
1315807,Charged Off,1
2239834,Fully Paid,0
1656645,Fully Paid,0
2234234,Current,0
2098119,Fully Paid,0
449594,Current,0
2088811,Current,0
843790,Current,0
955833,Fully Paid,0
1068110,Fully Paid,0
21086,Fully Paid,0
1327389,Fully Paid,0
498877,Late (31-120 days),1
1770734,Fully Paid,0
825453,Current,0
402475,Current,0
1146840,Fully Paid,0
342619,Fully Paid,0
58347,Fully Paid,0
805084,Current,0
1071231,Fully Paid,0
933773,Fully Paid,0
779509,Current,0
1843073,Charged Off,1
2151365,Current,0
1637867,Fully Paid,0
1970643,Fully Paid,0
1162449,Fully Paid,0
1810973,Fully Paid,0
1673117,Current,0
1178223,Fully Paid,0
1972095,Fully Paid,0
2151651,Current,0
804096,Current,0
1607403,Current,0
334001,Fully Paid,0
1832546,Charged Off,1
412088,Fully Paid,0
1780409,Fully Paid,0
1642157,Fully Paid,0
92770,Fully Paid,0
2240901,Fully Paid,0
548039,Current,0
1383349,Current,0
823842,Current,0
1217020,Fully Paid,0
842035,Current,0
2098264,Current,0
810660,Current,0
1115296,Fully Paid,0
813978,Current,0
2256781,Fully Paid,0
823,Fully Paid,0
836110,Fully Paid,0
341567,Current,0
1808144,Fully Paid,0
1877448,Charged Off,1
699655,Fully Paid,0
168670,Current,0
2177885,Current,0
1853650,Fully Paid,0
1055317,Charged Off,1
1329730,Fully Paid,0
575615,Current,0
736088,Fully Paid,0
1805207,Fully Paid,0
18861,Fully Paid,0
1576432,Current,0
161567,Charged Off,1
1457357,Current,0
1002786,Fully Paid,0
370145,Fully Paid,0
1552033,Current,0
1475134,Current,0
1153971,Fully Paid,0
531168,Current,0
1188538,Fully Paid,0
66734,Current,0
275138,Fully Paid,0
779557,Current,0
1843053,Fully Paid,0
2182111,Current,0
1945771,Charged Off,1
34669,Charged Off,1
419380,Fully Paid,0
122880,Charged Off,1
1784492,Fully Paid,0
91235,Current,0
1592335,Current,0
1228941,Fully Paid,0
2101939,Current,0
191452,Late (31-120 days),1
1390362,Current,0
430553,Current,0
1609270,Current,0
1016316,Fully Paid,0
447099,Current,0
117616,Charged Off,1
1679599,Current,0
1770606,Fully Paid,0
669567,Fully Paid,0
1727718,Current,0
348291,Charged Off,1
1260981,Fully Paid,0
2199238,Current,0
253906,Charged Off,1
1845530,Fully Paid,0
1206688,Fully Paid,0
206206,Charged Off,1
1229549,Fully Paid,0
1409897,Current,0
1858226,Fully Paid,0
687215,Charged Off,1
2170389,Charged Off,1
1667020,Fully Paid,0
659460,Fully Paid,0
1332114,Fully Paid,0
1880491,Fully Paid,0
1868576,Fully Paid,0
1352317,Fully Paid,0
2094857,Current,0
2101062,Current,0
42754,Fully Paid,0
479270,Current,0
655282,Fully Paid,0
1641411,Charged Off,1
1739520,Charged Off,1
1717792,Current,0
1546159,Fully Paid,0
1273272,Fully Paid,0
940609,Current,0
2182206,Current,0
350873,Fully Paid,0
949917,Charged Off,1
1235523,Fully Paid,0
1370314,Current,0
45070,Fully Paid,0
1556643,Current,0
778408,Current,0
1634959,Fully Paid,0
1422455,Current,0
1172699,Fully Paid,0
398648,Fully Paid,0
575849,Fully Paid,0
561135,Current,0
1529570,Current,0
620162,Current,0
421067,Fully Paid,0
2111521,Current,0
1372823,Current,0
2185636,Charged Off,1
1723838,Fully Paid,0
1990971,Fully Paid,0
1595828,Current,0
918926,Current,0
1937727,Fully Paid,0
1438613,Current,0
93312,Fully Paid,0
1895055,Fully Paid,0
1102838,Fully Paid,0
714131,Charged Off,1
787600,Current,0
213656,Fully Paid,0
1114794,Fully Paid,0
2169845,Current,0
488140,Current,0
1886916,Charged Off,1
1527436,Current,0
416095,Current,0
1226815,Fully Paid,0
1876881,Fully Paid,0
243034,Fully Paid,0
1837180,Fully Paid,0
94640,Fully Paid,0
2048045,Current,0
2052413,Fully Paid,0
2176362,Fully Paid,0
1818619,Fully Paid,0
1162001,Fully Paid,0
666342,Current,0
990300,Current,0
269689,Fully Paid,0
846824,Current,0
1324208,Fully Paid,0
1411045,Current,0
1053030,Fully Paid,0
1822570,Fully Paid,0
1627175,Charged Off,1
1373686,Current,0
306955,Fully Paid,0
1178939,Fully Paid,0
1801640,Fully Paid,0
493386,Current,0
1099948,Fully Paid,0
299915,Fully Paid,0
1773309,Fully Paid,0
871997,Current,0
1094338,Fully Paid,0
554039,Current,0
282380,Fully Paid,0
927537,Current,0
1398757,Current,0
17498,Fully Paid,0
603871,Current,0
819854,Current,0
1171632,Charged Off,1
230808,Fully Paid,0
1284388,Fully Paid,0
745962,Fully Paid,0
661254,Fully Paid,0
617033,Current,0
709210,Late (16-30 days),0
805563,Current,0
1023623,Fully Paid,0
1788457,Fully Paid,0
2173701,Fully Paid,0
1700460,Current,0
1890249,Fully Paid,0
1964471,Fully Paid,0
1636780,Fully Paid,0
1419774,Current,0
1900596,Fully Paid,0
1224748,Fully Paid,0
2188146,Fully Paid,0
343657,Fully Paid,0
1086309,Fully Paid,0
821211,Current,0
1182705,Fully Paid,0
1732822,Charged Off,1
821184,Fully Paid,0
1329717,Fully Paid,0
64127,Fully Paid,0
941000,Charged Off,1
1429641,Fully Paid,0
669047,Current,0
1193638,Current,0
146881,Fully Paid,0
1141094,Fully Paid,0
1044236,Fully Paid,0
1429063,Current,0
1703274,Fully Paid,0
468004,Late (31-120 days),1
1910380,Fully Paid,0
39769,Fully Paid,0
1229601,Charged Off,1
27577,Fully Paid,0
1822520,Fully Paid,0
1397581,Current,0
790513,Fully Paid,0
1515024,Current,0
2072481,Current,0
457240,Current,0
426990,Charged Off,1
599050,Fully Paid,0
1386555,Current,0
1953823,Fully Paid,0
1802760,Fully Paid,0
522118,Current,0
1732305,Charged Off,1
1693922,Fully Paid,0
190863,Fully Paid,0
613296,Fully Paid,0
1117337,Charged Off,1
1789862,Charged Off,1
794797,Current,0
1094415,Fully Paid,0
40397,Fully Paid,0
2102358,Current,0
1421406,Current,0
647327,Current,0
70189,Fully Paid,0
1327145,Fully Paid,0
1949335,Current,0
1603156,Fully Paid,0
705398,Charged Off,1
417357,Charged Off,1
1564430,Current,0
187653,Charged Off,1
1919006,Fully Paid,0
397121,Fully Paid,0
1794665,Fully Paid,0
846642,Current,0
315034,Fully Paid,0
1015089,Charged Off,1
815994,Current,0
2053861,Current,0
1747028,Current,0
1584294,Current,0
1057181,Fully Paid,0
908158,Fully Paid,0
245150,Charged Off,1
921616,Current,0
2236567,Fully Paid,0
942743,Current,0
140045,Fully Paid,0
148640,Fully Paid,0
81410,Current,0
1799642,Fully Paid,0
1993601,Fully Paid,0
1724256,Fully Paid,0
494255,Current,0
513222,Current,0
678337,Fully Paid,0
82032,Fully Paid,0
1174501,Fully Paid,0
6575,Charged Off,1
695387,Fully Paid,0
662533,Fully Paid,0
1668858,Fully Paid,0
1783132,Fully Paid,0
1917803,Fully Paid,0
835015,Current,0
1485670,Fully Paid,0
1923326,Fully Paid,0
108097,Fully Paid,0
1944890,Fully Paid,0
2099020,Current,0
2172409,Fully Paid,0
11879,Fully Paid,0
1799371,Fully Paid,0
1252359,Fully Paid,0
1944770,Fully Paid,0
1653104,Does not meet the credit policy. Status:Fully Paid,0
422537,Fully Paid,0
1979120,Fully Paid,0
1989197,Fully Paid,0
1323615,Fully Paid,0
1385492,Current,0
1126935,Fully Paid,0
1649707,Fully Paid,0
2259657,Fully Paid,0
621887,Current,0
597537,Fully Paid,0
67601,Fully Paid,0
17648,Fully Paid,0
757071,Fully Paid,0
508789,Fully Paid,0
814535,Current,0
1948827,Current,0
1017396,Charged Off,1
599795,Current,0
999624,Fully Paid,0
1775234,Fully Paid,0
1254109,Fully Paid,0
16621,Fully Paid,0
519660,Current,0
927578,Charged Off,1
1911567,Fully Paid,0
1552785,Current,0
1043857,Charged Off,1
1336207,Fully Paid,0
49052,Fully Paid,0
578269,Current,0
50827,Charged Off,1
1152919,Fully Paid,0
2158942,Fully Paid,0
1228435,Charged Off,1
104108,Fully Paid,0
795700,Current,0
234411,Fully Paid,0
521437,Fully Paid,0
83246,Charged Off,1
1791538,Charged Off,1
1590693,Late (31-120 days),1
643287,Current,0
1287620,Current,0
1133931,Current,0
1548106,Current,0
1813350,Charged Off,1
1599666,Current,0
1350494,Fully Paid,0
1224052,Fully Paid,0
1873991,Fully Paid,0
2081328,Current,0
2034228,Fully Paid,0
223052,Fully Paid,0
1546440,Current,0
1944332,Current,0
1174888,Charged Off,1
973068,Current,0
1159758,Fully Paid,0
636565,Current,0
1670246,Current,0
751406,Current,0
1362164,Late (31-120 days),1
557420,Current,0
935994,Current,0
1696568,Current,0
928175,Current,0
1898915,Fully Paid,0
1953503,Fully Paid,0
860906,Current,0
433591,Current,0
1113579,Fully Paid,0
1610407,Current,0
1476636,Current,0
350058,Fully Paid,0
2165038,Current,0
276665,Fully Paid,0
2098636,Fully Paid,0
1809312,Fully Paid,0
1366981,Current,0
427332,Fully Paid,0
1708503,Current,0
2030982,Current,0
1343227,Charged Off,1
1496208,Current,0
1225057,Fully Paid,0
2197291,Current,0
255042,Current,0
85012,Charged Off,1
698624,Charged Off,1
1098202,Charged Off,1
1667967,Fully Paid,0
1051343,Fully Paid,0
2117297,Current,0
1720428,Current,0
1913239,Fully Paid,0
857313,Current,0
762555,Current,0
1105766,Fully Paid,0
1112645,Current,0
1371515,Current,0
1479284,Current,0
1659806,Fully Paid,0
1537548,Current,0
741883,Fully Paid,0
1158638,Fully Paid,0
776618,Current,0
168650,Current,0
207093,Fully Paid,0
661705,Fully Paid,0
217455,Charged Off,1
967895,Current,0
479036,Charged Off,1
2160238,Current,0
1718080,Current,0
1078085,Fully Paid,0
1968399,Current,0
2147014,Current,0
793626,Current,0
1091059,Fully Paid,0
2117862,Current,0
2257807,Current,0
844650,Current,0
518047,Current,0
1817949,Charged Off,1
30805,Fully Paid,0
1776777,Fully Paid,0
1215333,Charged Off,1
463200,Current,0
149481,Fully Paid,0
1809900,Charged Off,1
1740219,Current,0
72408,Fully Paid,0
985983,Late (31-120 days),1
339976,Fully Paid,0
1404608,Current,0
51868,Charged Off,1
308683,Fully Paid,0
965655,Fully Paid,0
2224377,Current,0
143186,Fully Paid,0
1341240,Fully Paid,0
495600,Current,0
2169104,Current,0
1354806,Current,0
1568072,Current,0
1220409,Fully Paid,0
1326182,Fully Paid,0
2250581,Current,0
216620,Fully Paid,0
604886,Current,0
566082,Fully Paid,0
1668347,Charged Off,1
1398813,Current,0
67208,Current,0
2111056,Current,0
2187055,Charged Off,1
1051019,Fully Paid,0
2245297,Fully Paid,0
2067702,Current,0
1100016,Fully Paid,0
1679153,Fully Paid,0
1101562,Current,0
896296,Current,0
1399965,Current,0
815905,Current,0
621409,Current,0
636659,Current,0
389582,Fully Paid,0
2126229,Fully Paid,0
869634,Current,0
2124374,Fully Paid,0
780353,Current,0
1438595,Current,0
1980066,Fully Paid,0
1731656,Fully Paid,0
1175718,Fully Paid,0
613260,Current,0
1691693,Fully Paid,0
199152,Fully Paid,0
1061330,Charged Off,1
2204356,Current,0
299064,Fully Paid,0
784133,Current,0
1577143,Fully Paid,0
1032261,Fully Paid,0
575917,Late (31-120 days),1
495247,Fully Paid,0
1682685,Current,0
1702397,Charged Off,1
1310465,Fully Paid,0
695920,Current,0
2220863,Fully Paid,0
1397992,Current,0
598112,Charged Off,1
748541,Charged Off,1
2123202,Fully Paid,0
381078,Fully Paid,0
261808,Fully Paid,0
1846576,Fully Paid,0
1916887,Fully Paid,0
653830,Current,0
1589175,Fully Paid,0
1209843,Fully Paid,0
1486729,Fully Paid,0
199597,Fully Paid,0
171025,Fully Paid,0
1552815,Current,0
1948810,Current,0
1875630,Fully Paid,0
1244744,Fully Paid,0
669635,Current,0
1156790,Fully Paid,0
1222430,Fully Paid,0
1813271,Fully Paid,0
1270098,Fully Paid,0
1865236,Fully Paid,0
1207414,Fully Paid,0
135795,Fully Paid,0
1122181,Fully Paid,0
2114436,Fully Paid,0
1110108,Fully Paid,0
1395398,Current,0
823760,Current,0
1639956,Fully Paid,0
63553,Charged Off,1
1934000,Fully Paid,0
2135540,Current,0
2093058,Charged Off,1
1657056,Fully Paid,0
1627259,Fully Paid,0
1492183,Current,0
978103,Current,0
1786873,Fully Paid,0
682478,In Grace Period,0
1246687,Fully Paid,0
