customer_id,emp_length,home_ownership,annual_inc,verification_status,addr_state
542439,4 years,MORTGAGE,69500.0,Source Verified,MD
287516,2 years,RENT,36855.0,Not Verified,FL
533130,1 year,RENT,68000.0,Source Verified,IL
382017,10+ years,MORTGAGE,47950.0,Source Verified,KY
118427,2 years,OWN,15600.0,Source Verified,GA
498972,10+ years,MORTGAGE,62736.6,Source Verified,KS
369561,10+ years,RENT,46138.0,Verified,MD
117367,2 years,OWN,155000.0,Not Verified,MO
434995,10+ years,MORTGAGE,54000.0,Verified,VT
119870,< 1 year,RENT,157000.0,Verified,NC
343109,1 year,RENT,43000.0,Source Verified,VA
28930,1 year,MORTGAGE,108000.0,Not Verified,NY
541973,2 years,MORTGAGE,69381.0,Source Verified,IL
240301,5 years,MORTGAGE,31000.0,Not Verified,NC
144378,7 years,RENT,180000.0,Verified,NY
188642,7 years,RENT,24000.0,Not Verified,MN
252022,3 years,OWN,32500.0,Not Verified,GA
385190,7 years,RENT,48000.0,Not Verified,PA
327587,10+ years,MORTGAGE,41481.0,Verified,IN
12881,7 years,MORTGAGE,102950.0,Verified,NC
446505,9 years,MORTGAGE,55500.0,Source Verified,NC
254265,7 years,RENT,32820.0,Not Verified,FL
144635,1 year,MORTGAGE,180000.0,Source Verified,TN
209790,1 year,RENT,27000.0,Source Verified,AR
429585,2 years,MORTGAGE,53476.0,Source Verified,NH
257860,9 years,MORTGAGE,33013.24,Verified,NC
673935,,OWN,95000.0,Verified,MD
469162,10+ years,RENT,58500.0,Not Verified,NY
188703,5 years,MORTGAGE,24000.0,Source Verified,MO
528408,10+ years,OWN,67000.0,Source Verified,WI
429428,10+ years,MORTGAGE,53423.0,Source Verified,KS
478080,6 years,MORTGAGE,60000.0,Not Verified,FL
163907,4 years,RENT,202500.0,Verified,NY
238879,,MORTGAGE,30936.0,Verified,GA
541637,5 years,MORTGAGE,69240.0,Source Verified,OH
583214,,OWN,76000.0,Verified,NY
668754,10+ years,MORTGAGE,93748.0,Source Verified,TX
686311,7 years,MORTGAGE,98000.0,Not Verified,KY
465438,9 years,RENT,58000.0,Source Verified,MS
391513,6 years,MORTGAGE,49000.0,Verified,CA
56141,10+ years,OWN,119900.0,Not Verified,CA
123501,5 years,RENT,160000.0,Verified,MD
41488,,MORTGAGE,11292.0,Verified,CA
267450,1 year,RENT,34500.0,Source Verified,MI
285814,2 years,RENT,36500.0,Verified,NC
341634,6 years,MORTGAGE,43000.0,Source Verified,MI
39807,7 years,RENT,112000.0,Not Verified,MT
73290,< 1 year,MORTGAGE,127000.0,Not Verified,CT
224529,3 years,OWN,29000.0,Not Verified,FL
384154,7 years,OWN,48000.0,Not Verified,MS
144017,1 year,OWN,180000.0,Not Verified,MS
101754,6 years,RENT,144000.0,Not Verified,PA
87364,10+ years,OWN,135000.0,Source Verified,MA
284456,,OWN,36382.0,Verified,OH
216930,3 years,OWN,28000.0,Source Verified,CA
546262,8 years,OWN,70000.0,Not Verified,MD
688974,10+ years,RENT,98505.0,Source Verified,CA
334747,6 years,OWN,42000.0,Not Verified,WV
389721,10+ years,RENT,48661.0,Source Verified,NV
527114,5 years,OWN,67000.0,Not Verified,MN
431180,10+ years,RENT,53758.9,Not Verified,WI
166310,10+ years,MORTGAGE,207000.0,Source Verified,VA
35726,8 years,MORTGAGE,110000.0,Source Verified,SC
117411,2 years,RENT,155000.0,Not Verified,NC
40078,10+ years,MORTGAGE,112000.0,Source Verified,OH
2974,4 years,MORTGAGE,100000.0,Not Verified,MN
45406,10+ years,MORTGAGE,114900.0,Source Verified,TX
239324,4 years,RENT,31000.0,Verified,CO
102084,10+ years,MORTGAGE,144453.0,Verified,KS
672722,2 years,MORTGAGE,95000.0,Not Verified,AZ
417559,1 year,RENT,52000.0,Source Verified,MD
162667,5 years,MORTGAGE,200000.0,Verified,TX
68843,5 years,MORTGAGE,125000.0,Verified,KS
90129,10+ years,MORTGAGE,136272.0,Source Verified,CA
522166,6 years,OWN,66000.0,Source Verified,TX
367259,5 years,MORTGAGE,46000.0,Not Verified,MD
83982,10+ years,MORTGAGE,132768.0,Source Verified,NY
384018,1 year,OWN,48000.0,Not Verified,MO
140441,1 year,MORTGAGE,17750.0,Source Verified,KY
421682,< 1 year,RENT,52450.0,Not Verified,NY
74820,8 years,MORTGAGE,128000.0,Verified,CA
193422,4 years,MORTGAGE,247000.0,Not Verified,CA
265534,2 years,MORTGAGE,340000.0,Verified,NC
580220,10+ years,MORTGAGE,75500.0,Not Verified,MN
391669,8 years,RENT,49000.0,Not Verified,CT
269474,5 years,RENT,34900.0,Verified,NY
483568,3 years,RENT,60378.0,Verified,MI
71280,,MORTGAGE,125624.0,Not Verified,CA
291613,3 years,MORTGAGE,37200.0,Source Verified,KY
405945,10+ years,MORTGAGE,50320.0,Source Verified,GA
576936,5 years,RENT,75000.0,Not Verified,ND
185707,3 years,RENT,23500.0,Source Verified,WV
137675,7 years,MORTGAGE,175000.0,Verified,CO
382436,5 years,RENT,48000.0,Verified,AZ
488818,,MORTGAGE,61247.0,Verified,WA
568015,10+ years,MORTGAGE,73500.0,Verified,MI
111443,10+ years,RENT,150000.0,Not Verified,MT
582470,5 years,MORTGAGE,76000.0,Source Verified,LA
558993,3 years,OWN,72000.0,Not Verified,NM
112506,2 years,OWN,150000.0,Verified,TX
127822,4 years,MORTGAGE,165000.0,Verified,AZ
108667,10+ years,RENT,15000.0,Verified,FL
644756,,OWN,88061.0,Source Verified,AZ
683278,10+ years,OWN,97000.0,Verified,TN
562717,10+ years,MORTGAGE,72540.0,Verified,CA
315901,8 years,RENT,40000.0,Source Verified,NH
643289,< 1 year,MORTGAGE,88000.0,Source Verified,KS
248087,10+ years,MORTGAGE,32000.0,Verified,NJ
553053,10+ years,MORTGAGE,71000.0,Source Verified,ND
423905,7 years,MORTGAGE,52800.0,Verified,CA
575819,1 year,MORTGAGE,75000.0,Source Verified,KS
64630,2 years,OWN,123000.0,Verified,FL
513545,10+ years,RENT,65000.0,Not Verified,KY
585067,3 years,MORTGAGE,76498.0,Not Verified,CA
141166,,RENT,17891.0,Verified,MA
189057,10+ years,OWN,24000.0,Source Verified,NM
201595,7 years,RENT,255000.0,Verified,WI
12191,1 year,MORTGAGE,102500.0,Not Verified,IL
507386,7 years,RENT,64000.0,Not Verified,MO
558821,1 year,RENT,72000.0,Source Verified,NH
23841,7 years,MORTGAGE,106000.0,Verified,PA
523233,1 year,RENT,66300.0,Not Verified,MI
420026,,RENT,52006.0,Verified,FL
471216,2 years,MORTGAGE,58992.0,Not Verified,NY
247293,3 years,OWN,32000.0,Verified,MA
302301,6 years,MORTGAGE,38475.0,Verified,CA
222204,10+ years,RENT,28588.0,Not Verified,UT
339887,2 years,RENT,42900.0,Not Verified,NE
127611,5 years,RENT,16500.0,Not Verified,FL
391996,8 years,OWN,49000.0,Source Verified,IL
186190,10+ years,RENT,23523.72,Verified,OH
88841,10+ years,OWN,135141.0,Source Verified,NJ
423784,8 years,OWN,52780.0,Source Verified,NY
174956,4 years,OWN,22000.0,Verified,MS
217450,8 years,MORTGAGE,28000.0,Verified,IL
91334,10+ years,MORTGAGE,137400.0,Source Verified,CA
327980,3 years,RENT,41500.0,Verified,NJ
599236,10+ years,OWN,79200.0,Source Verified,AZ
578599,8 years,OWN,75000.0,Verified,WA
554110,10+ years,MORTGAGE,71080.0,Source Verified,GA
66272,3 years,MORTGAGE,124000.0,Verified,HI
142956,4 years,RENT,18000.0,Source Verified,WI
162286,5 years,RENT,200000.0,Not Verified,NY
659555,4 years,RENT,91500.0,Source Verified,VA
404941,1 year,RENT,50080.0,Source Verified,AZ
639259,,MORTGAGE,87000.0,Verified,NV
566387,8 years,MORTGAGE,73000.0,Verified,VA
169984,10+ years,MORTGAGE,211000.0,Verified,MD
626117,10+ years,RENT,84500.0,Verified,MD
192648,2 years,MORTGAGE,245000.0,Source Verified,FL
362585,7 years,MORTGAGE,45448.0,Verified,MO
659110,8 years,MORTGAGE,91388.0,Verified,CT
417732,3 years,OWN,52000.0,Not Verified,MI
336751,10+ years,RENT,42440.0,Verified,FL
20986,2 years,RENT,105000.0,Source Verified,SC
353568,10+ years,MORTGAGE,44500.0,Source Verified,AZ
389687,1 year,RENT,48650.0,Source Verified,NY
671778,5 years,MORTGAGE,94500.0,Source Verified,VA
296591,1 year,MORTGAGE,38000.0,Source Verified,CA
160746,8 years,RENT,20000.0,Not Verified,WA
174803,4 years,OWN,22000.0,Source Verified,MI
174272,7 years,MORTGAGE,22000.0,Verified,DE
520412,2 years,MORTGAGE,66000.0,Not Verified,CT
91616,10+ years,OWN,137650.0,Verified,NE
691021,2 years,MORTGAGE,99000.0,Source Verified,VA
415654,3 years,RENT,51899.0,Verified,MO
295748,,MORTGAGE,37827.72,Verified,IL
384059,5 years,OWN,48000.0,Source Verified,MO
599823,2 years,MORTGAGE,79450.0,Not Verified,NC
21700,10+ years,MORTGAGE,105200.0,Verified,CA
221524,< 1 year,MORTGAGE,28500.0,Verified,NE
592668,4 years,MORTGAGE,78000.0,Not Verified,MA
626193,4 years,RENT,84500.0,Not Verified,NV
338958,,RENT,42685.0,Not Verified,WA
373287,< 1 year,RENT,46800.0,Source Verified,OR
110992,2 years,MORTGAGE,150000.0,Source Verified,MA
659913,10+ years,MORTGAGE,91728.0,Verified,TX
483563,2 years,RENT,60375.0,Source Verified,NY
554962,3 years,OWN,71400.0,Verified,NJ
496315,2 years,MORTGAGE,62400.0,Not Verified,KY
193515,10+ years,MORTGAGE,247224.93,Not Verified,NY
517757,8 years,RENT,65341.0,Source Verified,PA
320406,1 year,OWN,40480.0,Source Verified,MI
500115,4 years,MORTGAGE,63000.0,Source Verified,CT
288089,7 years,MORTGAGE,37000.0,Source Verified,AL
487468,4 years,RENT,61000.0,Source Verified,RI
402897,1 year,MORTGAGE,50000.0,Not Verified,PA
75202,4 years,MORTGAGE,128000.0,Not Verified,NC
558819,1 year,MORTGAGE,72000.0,Not Verified,NH
147609,10+ years,OWN,185000.0,Verified,FL
103932,9 years,MORTGAGE,145000.0,Source Verified,PA
178041,,MORTGAGE,22360.0,Verified,WI
281236,2 years,MORTGAGE,36000.0,Not Verified,MT
338406,< 1 year,OWN,42590.0,Verified,NY
691311,10+ years,MORTGAGE,99194.0,Verified,NJ
105089,8 years,MORTGAGE,146000.0,Verified,PA
142264,< 1 year,RENT,18000.0,Verified,MN
354796,8 years,RENT,44690.0,Not Verified,CA
209706,8 years,RENT,26980.0,Verified,CA
217392,1 year,RENT,28000.0,Source Verified,IL
235112,8 years,MORTGAGE,300000.0,Not Verified,MN
536319,10+ years,OWN,68332.0,Verified,VA
76427,5 years,MORTGAGE,129000.0,Verified,FL
363055,3 years,OWN,45500.0,Not Verified,MS
447207,,RENT,55620.0,Verified,CA
646566,10+ years,OWN,88840.0,Verified,OH
112324,< 1 year,OWN,150000.0,Not Verified,RI
531261,10+ years,RENT,67600.0,Source Verified,OK
564135,10+ years,MORTGAGE,72966.0,Not Verified,FL
59033,2 years,RENT,120000.0,Verified,NC
173998,3 years,MORTGAGE,22000.0,Source Verified,AR
126473,8 years,MORTGAGE,163000.0,Not Verified,CT
633918,3 years,RENT,86000.0,Source Verified,GA
163871,,MORTGAGE,20239.08,Verified,CA
595271,,RENT,78402.0,Source Verified,IL
460249,10+ years,MORTGAGE,57300.0,Not Verified,MI
230563,3 years,ANY,30000.0,Verified,CA
393319,5 years,MORTGAGE,49000.0,Not Verified,PA
405360,7 years,RENT,50183.0,Not Verified,NY
536850,10+ years,RENT,68497.0,Not Verified,CA
357849,5 years,OWN,45000.0,Source Verified,MD
333734,4 years,MORTGAGE,42000.0,Verified,OR
215485,,RENT,27600.0,Source Verified,TN
406424,4 years,RENT,50400.0,Not Verified,NJ
177308,1 year,RENT,22110.0,Verified,AL
184358,9 years,OWN,23117.0,Source Verified,MO
535855,2 years,RENT,68200.0,Verified,MI
206940,10+ years,RENT,26400.0,Source Verified,FL
127994,1 year,RENT,165000.0,Not Verified,CT
20239,,RENT,105000.0,Verified,NC
342391,8 years,RENT,43000.0,Source Verified,NY
115869,10+ years,MORTGAGE,154000.0,Not Verified,CO
590037,3 years,RENT,77500.0,Not Verified,AR
315059,3 years,OWN,40000.0,Not Verified,ME
215317,,RENT,27600.0,Not Verified,HI
185832,7 years,MORTGAGE,235000.0,Verified,GA
102793,10+ years,MORTGAGE,145000.0,Not Verified,DC
357674,9 years,OWN,45000.0,Verified,LA
222487,,MORTGAGE,28636.8,Verified,AZ
500709,10+ years,RENT,63000.0,Not Verified,LA
196133,< 1 year,RENT,25000.0,Source Verified,MI
438259,10+ years,OWN,54628.0,Not Verified,CT
600184,,OWN,79500.0,Not Verified,NY
251113,,MORTGAGE,32352.0,Verified,IL
191510,,OWN,24216.0,Not Verified,PA
646068,,MORTGAGE,88600.0,Not Verified,FL
362000,9 years,OWN,45300.0,Not Verified,CO
335702,7 years,RENT,42218.0,Verified,NJ
84148,5 years,RENT,133000.0,Not Verified,CA
675184,1 year,RENT,95000.0,Source Verified,SC
90796,2 years,MORTGAGE,137000.0,Not Verified,MD
562840,10+ years,MORTGAGE,72595.0,Verified,CA
364364,3 years,RENT,45680.0,Source Verified,GA
173186,10+ years,OWN,21755.0,Verified,OR
65056,6 years,OWN,123000.0,Source Verified,NY
515518,6 years,RENT,65000.0,Verified,PA
60806,10+ years,MORTGAGE,120094.0,Not Verified,CA
517466,10+ years,OWN,65250.0,Not Verified,PA
652595,,RENT,90000.0,Source Verified,MD
622588,10+ years,RENT,83975.0,Source Verified,NC
372705,1 year,RENT,46777.0,Source Verified,CA
320511,3 years,MORTGAGE,40500.0,Verified,CO
527759,10+ years,OWN,67000.0,Not Verified,OK
119372,2 years,RENT,156130.0,Verified,FL
602294,2 years,MORTGAGE,80000.0,Not Verified,CT
141220,2 years,RENT,179000.0,Source Verified,CA
243932,6 years,MORTGAGE,31500.0,Verified,IN
243170,4 years,MORTGAGE,31249.0,Source Verified,FL
105325,10+ years,OWN,146500.0,Source Verified,AR
27740,4 years,MORTGAGE,108000.0,Not Verified,AL
677641,,RENT,9600.0,Verified,PA
157966,,MORTGAGE,19900.0,Verified,PA
199506,4 years,MORTGAGE,250000.0,Verified,VA
77447,,OWN,13000.0,Verified,AZ
368565,5 years,MORTGAGE,46000.0,Source Verified,TN
628175,6 years,RENT,85000.0,Not Verified,GA
661071,< 1 year,MORTGAGE,92000.0,Source Verified,IL
286995,3 years,RENT,36720.0,Source Verified,FL
482910,1 year,RENT,60200.0,Not Verified,NY
156061,10+ years,RENT,195000.0,Source Verified,NY
333030,2 years,OWN,42000.0,Source Verified,NE
340535,6 years,MORTGAGE,43000.0,Verified,CA
398528,5 years,RENT,49920.0,Not Verified,CA
397477,7 years,RENT,49724.64,Verified,MS
579972,,MORTGAGE,75444.0,Source Verified,CA
87793,10+ years,MORTGAGE,135000.0,Not Verified,ND
194028,5 years,MORTGAGE,249000.0,Verified,NY
79791,9 years,MORTGAGE,130000.0,Verified,NM
217052,< 1 year,MORTGAGE,28000.0,Not Verified,CO
84017,10+ years,MORTGAGE,132851.0,Verified,MD
418461,,MORTGAGE,52000.0,Verified,NJ
32793,3 years,RENT,11000.0,Source Verified,NJ
15850,1 year,MORTGAGE,104000.0,Not Verified,AL
681906,2 years,MORTGAGE,97000.0,Source Verified,AR
523281,3 years,RENT,66300.0,Source Verified,SC
371091,4 years,OWN,46500.0,Not Verified,FL
163657,2 years,RENT,202000.0,Verified,CA
90661,10+ years,OWN,137000.0,Not Verified,FL
555180,5 years,MORTGAGE,71496.0,Not Verified,MD
415889,10+ years,RENT,51983.0,Not Verified,NY
510468,5 years,MORTGAGE,64500.0,Not Verified,PA
650651,6 years,RENT,89931.96,Verified,TN
367766,8 years,OWN,46000.0,Source Verified,NE
491331,10+ years,MORTGAGE,61980.0,Verified,MN
417832,3 years,MORTGAGE,52000.0,Verified,MN
380609,,RENT,47676.0,Verified,OH
295950,3 years,RENT,37900.0,Verified,GA
595592,2 years,MORTGAGE,78500.0,Verified,IL
134243,6 years,MORTGAGE,170000.0,Not Verified,NV
97172,< 1 year,RENT,140000.0,Verified,WA
7164,4 years,RENT,101000.0,Not Verified,FL
25194,9 years,MORTGAGE,106989.0,Source Verified,FL
183897,6 years,OWN,230000.0,Verified,UT
178567,3 years,OWN,22500.0,Verified,NJ
272065,10+ years,RENT,35000.0,Verified,NC
318649,9 years,MORTGAGE,40040.0,Verified,VA
324915,5 years,RENT,41000.0,Source Verified,OH
500620,6 years,MORTGAGE,63000.0,Verified,KS
195151,2 years,RENT,25000.0,Verified,DE
501833,6 years,MORTGAGE,63000.0,Source Verified,OR
399525,4 years,OWN,50000.0,Source Verified,AR
159523,2 years,MORTGAGE,20000.0,Not Verified,MN
390900,,RENT,48900.0,Not Verified,NJ
376691,8 years,OWN,47000.0,Not Verified,VA
267861,10+ years,MORTGAGE,345000.0,Source Verified,SC
676344,10+ years,MORTGAGE,95316.0,Not Verified,OK
49941,10+ years,MORTGAGE,116000.0,Not Verified,VA
170681,10+ years,RENT,21300.0,Verified,MO
400094,4 years,MORTGAGE,50000.0,Source Verified,DE
399568,< 1 year,MORTGAGE,50000.0,Verified,AR
528800,10+ years,MORTGAGE,67147.0,Verified,VA
89480,3 years,MORTGAGE,136000.0,Verified,FL
484211,< 1 year,RENT,60500.0,Source Verified,NY
483064,3 years,MORTGAGE,60247.0,Source Verified,DE
332476,10+ years,OWN,42000.0,Not Verified,MI
631576,10+ years,OWN,85200.0,Not Verified,NC
15986,5 years,MORTGAGE,104000.0,Verified,CA
120751,10+ years,MORTGAGE,158000.0,Source Verified,PA
677391,8 years,MORTGAGE,95854.0,Source Verified,MI
336834,< 1 year,MORTGAGE,42479.0,Verified,CA
303682,8 years,RENT,38578.0,Verified,CA
84324,5 years,MORTGAGE,133000.0,Source Verified,IN
609946,< 1 year,MORTGAGE,81000.0,Verified,PA
119149,1 year,MORTGAGE,156000.0,Verified,OK
524160,2 years,RENT,66500.0,Source Verified,NY
391422,5 years,MORTGAGE,49000.0,Not Verified,AZ
4892,9 years,OWN,100000.0,Source Verified,WA
242291,10+ years,RENT,31200.0,Not Verified,IL
111278,2 years,RENT,150000.0,Not Verified,MN
309282,4 years,RENT,39360.0,Not Verified,TX
444337,< 1 year,MORTGAGE,55017.0,Not Verified,MA
493732,2 years,MORTGAGE,62000.0,Verified,OH
152318,9 years,MORTGAGE,190000.0,Source Verified,IL
224686,1 year,OWN,29000.0,Not Verified,IL
341099,6 years,RENT,43000.0,Verified,IL
124816,< 1 year,MORTGAGE,160300.0,Source Verified,VA
393873,4 years,MORTGAGE,49000.0,Not Verified,WI
123171,10+ years,RENT,160000.0,Source Verified,IL
589016,8 years,RENT,77087.0,Not Verified,TX
615397,,OWN,82200.0,Not Verified,CA
428789,,MORTGAGE,53268.0,Verified,FL
350962,8 years,OWN,44000.0,Source Verified,TN
605205,4 years,OWN,80000.0,Not Verified,SC
163116,10+ years,MORTGAGE,200592.0,Source Verified,TX
401139,,MORTGAGE,50000.0,Not Verified,MA
307293,4 years,MORTGAGE,39000.0,Source Verified,OH
649707,10+ years,MORTGAGE,89500.0,Source Verified,NJ
369718,< 1 year,RENT,46189.0,Source Verified,CA
280602,1 year,MORTGAGE,36000.0,Verified,LA
98462,10+ years,MORTGAGE,141700.0,Not Verified,NJ
324573,6 years,RENT,41000.0,Verified,NH
571469,3 years,RENT,74000.0,Verified,WA
216275,5 years,RENT,27852.0,Source Verified,CT
508424,8 years,RENT,64000.0,Verified,UT
672293,10+ years,MORTGAGE,94800.0,Source Verified,SC
312831,10+ years,MORTGAGE,39990.0,Verified,PA
499978,8 years,RENT,63000.0,Source Verified,CA
221566,,MORTGAGE,28500.0,Verified,NY
332309,< 1 year,OWN,42000.0,Verified,MA
616067,10+ years,MORTGAGE,82430.0,Verified,TN
285893,10+ years,RENT,36500.0,Not Verified,NY
478717,1 year,OWN,60000.0,Verified,KY
381869,5 years,RENT,47900.0,Verified,NY
657451,,MORTGAGE,91000.0,Verified,KS
258627,3 years,RENT,33280.0,Not Verified,AL
562400,1 year,MORTGAGE,72500.0,Source Verified,PA
86872,2 years,RENT,135000.0,Source Verified,DC
405037,1 year,MORTGAGE,50100.0,Source Verified,MD
549897,10+ years,MORTGAGE,70283.2,Source Verified,SD
539203,6 years,RENT,69000.0,Verified,AZ
140502,,RENT,17760.0,Verified,TN
77255,7 years,MORTGAGE,129750.0,Verified,NC
626960,2 years,RENT,84880.0,Source Verified,NY
520236,10+ years,MORTGAGE,66000.0,Source Verified,CA
257985,10+ years,RENT,33080.0,Source Verified,MI
23109,10+ years,RENT,106000.0,Source Verified,KS
675009,6 years,MORTGAGE,95000.0,Verified,OR
195134,9 years,RENT,25000.0,Not Verified,DC
73976,10+ years,RENT,127000.0,Not Verified,WA
106212,3 years,RENT,147250.0,Verified,MA
328105,< 1 year,OWN,41500.0,Not Verified,RI
442641,9 years,RENT,55000.0,Source Verified,NY
180985,10+ years,RENT,22848.0,Source Verified,OH
567744,9 years,RENT,73488.0,Source Verified,CA
275676,< 1 year,OWN,35234.0,Not Verified,CA
164407,10+ years,RENT,20400.0,Source Verified,FL
259625,2 years,RENT,33448.0,Not Verified,MS
109599,< 1 year,OWN,15000.0,Not Verified,TN
321612,10+ years,MORTGAGE,40669.44,Verified,FL
426281,10+ years,MORTGAGE,53000.0,Verified,MS
296363,3 years,RENT,38000.0,Verified,AL
431196,< 1 year,RENT,53760.0,Verified,CA
406371,1 year,OWN,50400.0,Source Verified,MI
327016,4 years,RENT,41308.0,Not Verified,TX
182669,,MORTGAGE,23000.0,Not Verified,OH
120259,3 years,RENT,157500.0,Source Verified,TX
228735,7 years,RENT,29536.0,Verified,WI
578597,8 years,MORTGAGE,75000.0,Verified,WA
413751,10+ years,MORTGAGE,51500.0,Not Verified,IN
393887,6 years,RENT,49000.0,Not Verified,WI
302546,4 years,OWN,38500.0,Source Verified,AR
33298,2 years,OWN,110000.0,Verified,CO
524081,< 1 year,RENT,66500.0,Source Verified,MO
287098,6 years,MORTGAGE,367500.0,Source Verified,TX
300535,,MORTGAGE,38172.0,Source Verified,VA
102903,,RENT,145000.0,Verified,FL
615752,6 years,MORTGAGE,82341.0,Verified,NV
358596,8 years,RENT,45000.0,Not Verified,ND
142965,8 years,MORTGAGE,18000.0,Not Verified,WI
433055,2 years,OWN,54000.0,Source Verified,KY
366250,< 1 year,RENT,46000.0,Verified,AZ
571146,5 years,RENT,74000.0,Verified,SC
69286,4 years,MORTGAGE,125000.0,Source Verified,MN
468774,10+ years,MORTGAGE,58500.0,Verified,AL
249480,,OWN,32000.0,Verified,WI
568444,10+ years,MORTGAGE,73590.0,Source Verified,AL
276044,,RENT,35340.0,Verified,NC
374501,1 year,OWN,47000.0,Verified,FL
601483,1 year,RENT,79992.0,Source Verified,MO
477770,8 years,RENT,60000.0,Source Verified,CO
536116,10+ years,MORTGAGE,68256.0,Verified,WY
192370,,OWN,24500.0,Verified,MI
76318,10+ years,MORTGAGE,129000.0,Not Verified,CA
384191,10+ years,RENT,48000.0,Source Verified,MT
514417,2 years,RENT,65000.0,Source Verified,MT
581997,6 years,MORTGAGE,76000.0,Verified,CT
161596,5 years,MORTGAGE,200000.0,Verified,KY
519035,< 1 year,RENT,65609.0,Not Verified,IL
575175,1 year,RENT,75000.0,Not Verified,DC
539200,6 years,MORTGAGE,69000.0,Verified,AZ
417031,3 years,MORTGAGE,52000.0,Verified,IL
311620,,RENT,39696.0,Verified,NC
350729,2 years,RENT,44000.0,Source Verified,PA
553055,3 years,MORTGAGE,71000.0,Source Verified,ND
176713,1 year,MORTGAGE,220000.0,Source Verified,OR
674486,1 year,MORTGAGE,95000.0,Verified,NJ
488712,< 1 year,MORTGAGE,61200.0,Not Verified,WA
523586,10+ years,MORTGAGE,66400.0,Source Verified,OH
443611,4 years,OWN,55000.0,Source Verified,VA
455481,10+ years,OWN,56764.0,Not Verified,CA
145027,,MORTGAGE,18024.0,Not Verified,CA
73913,< 1 year,MORTGAGE,127000.0,Not Verified,TX
2086,5 years,MORTGAGE,100000.0,Source Verified,HI
515544,9 years,RENT,65000.0,Source Verified,PA
297654,7 years,RENT,38000.0,Verified,MA
